Quarters,NonUsers,Users,FrequentUsers,Label
14,458,42,0,"No-learning, Gradual, Not-Implemented"
15,458,42,0,"No-learning, Gradual, Not-Implemented"
16,458,42,0,"No-learning, Gradual, Not-Implemented"
17,458,42,0,"No-learning, Gradual, Not-Implemented"
18,458,42,0,"No-learning, Gradual, Not-Implemented"
19,458,42,0,"No-learning, Gradual, Not-Implemented"
20,457,43,0,"No-learning, Gradual, Not-Implemented"
21,457,43,0,"No-learning, Gradual, Not-Implemented"
22,457,43,0,"No-learning, Gradual, Not-Implemented"
23,457,43,0,"No-learning, Gradual, Not-Implemented"
24,457,43,0,"No-learning, Gradual, Not-Implemented"
25,457,43,0,"No-learning, Gradual, Not-Implemented"
26,457,43,0,"No-learning, Gradual, Not-Implemented"
27,457,43,0,"No-learning, Gradual, Not-Implemented"
28,457,43,0,"No-learning, Gradual, Not-Implemented"
29,457,43,0,"No-learning, Gradual, Not-Implemented"
30,456,44,0,"No-learning, Gradual, Not-Implemented"
31,455,45,0,"No-learning, Gradual, Not-Implemented"
32,455,45,0,"No-learning, Gradual, Not-Implemented"
33,455,45,0,"No-learning, Gradual, Not-Implemented"
34,455,45,0,"No-learning, Gradual, Not-Implemented"
35,454,46,0,"No-learning, Gradual, Not-Implemented"
36,454,46,0,"No-learning, Gradual, Not-Implemented"
37,454,46,0,"No-learning, Gradual, Not-Implemented"
38,453,47,0,"No-learning, Gradual, Not-Implemented"
39,452,48,0,"No-learning, Gradual, Not-Implemented"
40,452,48,0,"No-learning, Gradual, Not-Implemented"
41,452,48,0,"No-learning, Gradual, Not-Implemented"
42,452,48,0,"No-learning, Gradual, Not-Implemented"
43,452,48,0,"No-learning, Gradual, Not-Implemented"
44,452,48,0,"No-learning, Gradual, Not-Implemented"
45,452,48,0,"No-learning, Gradual, Not-Implemented"
46,452,48,0,"No-learning, Gradual, Not-Implemented"
47,452,48,0,"No-learning, Gradual, Not-Implemented"
48,452,48,0,"No-learning, Gradual, Not-Implemented"
49,452,48,0,"No-learning, Gradual, Not-Implemented"
50,452,48,0,"No-learning, Gradual, Not-Implemented"
51,452,48,0,"No-learning, Gradual, Not-Implemented"
52,452,48,0,"No-learning, Gradual, Not-Implemented"
53,452,48,0,"No-learning, Gradual, Not-Implemented"
54,452,48,0,"No-learning, Gradual, Not-Implemented"
55,452,48,0,"No-learning, Gradual, Not-Implemented"
56,452,48,0,"No-learning, Gradual, Not-Implemented"
57,452,48,0,"No-learning, Gradual, Not-Implemented"
58,452,48,0,"No-learning, Gradual, Not-Implemented"
59,452,48,0,"No-learning, Gradual, Not-Implemented"
60,452,48,0,"No-learning, Gradual, Not-Implemented"
61,452,48,0,"No-learning, Gradual, Not-Implemented"
62,452,48,0,"No-learning, Gradual, Not-Implemented"
63,452,48,0,"No-learning, Gradual, Not-Implemented"
64,452,48,0,"No-learning, Gradual, Not-Implemented"
65,452,48,0,"No-learning, Gradual, Not-Implemented"
66,452,48,0,"No-learning, Gradual, Not-Implemented"
67,452,48,0,"No-learning, Gradual, Not-Implemented"
68,452,48,0,"No-learning, Gradual, Not-Implemented"
69,452,48,0,"No-learning, Gradual, Not-Implemented"
70,451,49,0,"No-learning, Gradual, Not-Implemented"
71,451,49,0,"No-learning, Gradual, Not-Implemented"
72,451,49,0,"No-learning, Gradual, Not-Implemented"
73,451,49,0,"No-learning, Gradual, Not-Implemented"
74,451,49,0,"No-learning, Gradual, Not-Implemented"
75,451,49,0,"No-learning, Gradual, Not-Implemented"
76,451,49,0,"No-learning, Gradual, Not-Implemented"
77,451,49,0,"No-learning, Gradual, Not-Implemented"
78,451,49,0,"No-learning, Gradual, Not-Implemented"
79,451,49,0,"No-learning, Gradual, Not-Implemented"
80,451,49,0,"No-learning, Gradual, Not-Implemented"
81,451,49,0,"No-learning, Gradual, Not-Implemented"
82,451,49,0,"No-learning, Gradual, Not-Implemented"
83,451,49,0,"No-learning, Gradual, Not-Implemented"
84,451,49,0,"No-learning, Gradual, Not-Implemented"
85,451,49,0,"No-learning, Gradual, Not-Implemented"
86,451,49,0,"No-learning, Gradual, Not-Implemented"
87,451,49,0,"No-learning, Gradual, Not-Implemented"
88,450,50,0,"No-learning, Gradual, Not-Implemented"
89,450,50,0,"No-learning, Gradual, Not-Implemented"
90,450,50,0,"No-learning, Gradual, Not-Implemented"
91,450,50,0,"No-learning, Gradual, Not-Implemented"
92,450,50,0,"No-learning, Gradual, Not-Implemented"
93,450,50,0,"No-learning, Gradual, Not-Implemented"
94,450,50,0,"No-learning, Gradual, Not-Implemented"
95,450,50,0,"No-learning, Gradual, Not-Implemented"
96,449,51,0,"No-learning, Gradual, Not-Implemented"
97,449,51,0,"No-learning, Gradual, Not-Implemented"
98,449,51,0,"No-learning, Gradual, Not-Implemented"
99,449,51,0,"No-learning, Gradual, Not-Implemented"
100,449,51,0,"No-learning, Gradual, Not-Implemented"
101,449,51,0,"No-learning, Gradual, Not-Implemented"
102,449,51,0,"No-learning, Gradual, Not-Implemented"
103,449,51,0,"No-learning, Gradual, Not-Implemented"
104,449,51,0,"No-learning, Gradual, Not-Implemented"
105,449,51,0,"No-learning, Gradual, Not-Implemented"
106,449,51,0,"No-learning, Gradual, Not-Implemented"
107,449,51,0,"No-learning, Gradual, Not-Implemented"
108,449,51,0,"No-learning, Gradual, Not-Implemented"
1,469,31,0,"No-learning, Gradual, Not-Implemented"
2,469,31,0,"No-learning, Gradual, Not-Implemented"
3,468,32,0,"No-learning, Gradual, Not-Implemented"
4,468,32,0,"No-learning, Gradual, Not-Implemented"
5,468,32,0,"No-learning, Gradual, Not-Implemented"
6,468,32,0,"No-learning, Gradual, Not-Implemented"
7,467,33,0,"No-learning, Gradual, Not-Implemented"
8,466,34,0,"No-learning, Gradual, Not-Implemented"
9,466,34,0,"No-learning, Gradual, Not-Implemented"
10,466,34,0,"No-learning, Gradual, Not-Implemented"
11,466,34,0,"No-learning, Gradual, Not-Implemented"
12,466,34,0,"No-learning, Gradual, Not-Implemented"
13,466,34,0,"No-learning, Gradual, Not-Implemented"
14,465,35,0,"No-learning, Gradual, Not-Implemented"
15,465,35,0,"No-learning, Gradual, Not-Implemented"
16,465,35,0,"No-learning, Gradual, Not-Implemented"
17,465,35,0,"No-learning, Gradual, Not-Implemented"
18,464,36,0,"No-learning, Gradual, Not-Implemented"
19,464,36,0,"No-learning, Gradual, Not-Implemented"
20,464,36,0,"No-learning, Gradual, Not-Implemented"
21,462,38,0,"No-learning, Gradual, Not-Implemented"
22,462,38,0,"No-learning, Gradual, Not-Implemented"
23,462,38,0,"No-learning, Gradual, Not-Implemented"
24,462,38,0,"No-learning, Gradual, Not-Implemented"
25,461,39,0,"No-learning, Gradual, Not-Implemented"
26,461,39,0,"No-learning, Gradual, Not-Implemented"
27,461,39,0,"No-learning, Gradual, Not-Implemented"
28,461,39,0,"No-learning, Gradual, Not-Implemented"
29,461,39,0,"No-learning, Gradual, Not-Implemented"
30,461,39,0,"No-learning, Gradual, Not-Implemented"
31,461,39,0,"No-learning, Gradual, Not-Implemented"
32,461,39,0,"No-learning, Gradual, Not-Implemented"
33,461,39,0,"No-learning, Gradual, Not-Implemented"
34,461,39,0,"No-learning, Gradual, Not-Implemented"
35,461,39,0,"No-learning, Gradual, Not-Implemented"
36,461,39,0,"No-learning, Gradual, Not-Implemented"
37,460,40,0,"No-learning, Gradual, Not-Implemented"
38,460,40,0,"No-learning, Gradual, Not-Implemented"
39,460,40,0,"No-learning, Gradual, Not-Implemented"
40,460,40,0,"No-learning, Gradual, Not-Implemented"
41,460,40,0,"No-learning, Gradual, Not-Implemented"
42,460,40,0,"No-learning, Gradual, Not-Implemented"
43,460,40,0,"No-learning, Gradual, Not-Implemented"
44,460,40,0,"No-learning, Gradual, Not-Implemented"
45,460,40,0,"No-learning, Gradual, Not-Implemented"
46,460,40,0,"No-learning, Gradual, Not-Implemented"
47,460,40,0,"No-learning, Gradual, Not-Implemented"
48,460,40,0,"No-learning, Gradual, Not-Implemented"
49,460,40,0,"No-learning, Gradual, Not-Implemented"
50,460,40,0,"No-learning, Gradual, Not-Implemented"
51,460,40,0,"No-learning, Gradual, Not-Implemented"
52,460,40,0,"No-learning, Gradual, Not-Implemented"
53,460,40,0,"No-learning, Gradual, Not-Implemented"
54,460,40,0,"No-learning, Gradual, Not-Implemented"
55,460,40,0,"No-learning, Gradual, Not-Implemented"
56,460,40,0,"No-learning, Gradual, Not-Implemented"
57,460,40,0,"No-learning, Gradual, Not-Implemented"
58,460,40,0,"No-learning, Gradual, Not-Implemented"
59,460,40,0,"No-learning, Gradual, Not-Implemented"
60,460,40,0,"No-learning, Gradual, Not-Implemented"
61,460,40,0,"No-learning, Gradual, Not-Implemented"
62,460,40,0,"No-learning, Gradual, Not-Implemented"
63,460,40,0,"No-learning, Gradual, Not-Implemented"
64,460,40,0,"No-learning, Gradual, Not-Implemented"
65,460,40,0,"No-learning, Gradual, Not-Implemented"
66,460,40,0,"No-learning, Gradual, Not-Implemented"
67,460,40,0,"No-learning, Gradual, Not-Implemented"
68,460,40,0,"No-learning, Gradual, Not-Implemented"
69,460,40,0,"No-learning, Gradual, Not-Implemented"
70,459,41,0,"No-learning, Gradual, Not-Implemented"
71,459,41,0,"No-learning, Gradual, Not-Implemented"
72,459,41,0,"No-learning, Gradual, Not-Implemented"
73,459,41,0,"No-learning, Gradual, Not-Implemented"
74,459,41,0,"No-learning, Gradual, Not-Implemented"
75,459,41,0,"No-learning, Gradual, Not-Implemented"
76,459,41,0,"No-learning, Gradual, Not-Implemented"
77,459,41,0,"No-learning, Gradual, Not-Implemented"
78,459,41,0,"No-learning, Gradual, Not-Implemented"
79,459,41,0,"No-learning, Gradual, Not-Implemented"
80,459,41,0,"No-learning, Gradual, Not-Implemented"
81,459,41,0,"No-learning, Gradual, Not-Implemented"
82,459,41,0,"No-learning, Gradual, Not-Implemented"
83,459,41,0,"No-learning, Gradual, Not-Implemented"
84,459,41,0,"No-learning, Gradual, Not-Implemented"
85,459,41,0,"No-learning, Gradual, Not-Implemented"
86,459,41,0,"No-learning, Gradual, Not-Implemented"
87,459,41,0,"No-learning, Gradual, Not-Implemented"
88,459,41,0,"No-learning, Gradual, Not-Implemented"
89,459,41,0,"No-learning, Gradual, Not-Implemented"
90,459,41,0,"No-learning, Gradual, Not-Implemented"
91,459,41,0,"No-learning, Gradual, Not-Implemented"
92,459,41,0,"No-learning, Gradual, Not-Implemented"
93,459,41,0,"No-learning, Gradual, Not-Implemented"
94,459,41,0,"No-learning, Gradual, Not-Implemented"
95,459,41,0,"No-learning, Gradual, Not-Implemented"
96,459,41,0,"No-learning, Gradual, Not-Implemented"
97,459,41,0,"No-learning, Gradual, Not-Implemented"
98,459,41,0,"No-learning, Gradual, Not-Implemented"
99,459,41,0,"No-learning, Gradual, Not-Implemented"
100,459,41,0,"No-learning, Gradual, Not-Implemented"
101,459,41,0,"No-learning, Gradual, Not-Implemented"
102,459,41,0,"No-learning, Gradual, Not-Implemented"
103,459,41,0,"No-learning, Gradual, Not-Implemented"
104,459,41,0,"No-learning, Gradual, Not-Implemented"
105,459,41,0,"No-learning, Gradual, Not-Implemented"
106,459,41,0,"No-learning, Gradual, Not-Implemented"
107,459,41,0,"No-learning, Gradual, Not-Implemented"
108,459,41,0,"No-learning, Gradual, Not-Implemented"
1,470,30,0,"No-learning, Gradual, Not-Implemented"
2,470,30,0,"No-learning, Gradual, Not-Implemented"
3,470,30,0,"No-learning, Gradual, Not-Implemented"
4,470,30,0,"No-learning, Gradual, Not-Implemented"
5,470,30,0,"No-learning, Gradual, Not-Implemented"
6,470,30,0,"No-learning, Gradual, Not-Implemented"
7,470,30,0,"No-learning, Gradual, Not-Implemented"
8,470,30,0,"No-learning, Gradual, Not-Implemented"
9,470,30,0,"No-learning, Gradual, Not-Implemented"
10,470,30,0,"No-learning, Gradual, Not-Implemented"
11,470,30,0,"No-learning, Gradual, Not-Implemented"
12,470,30,0,"No-learning, Gradual, Not-Implemented"
13,468,32,0,"No-learning, Gradual, Not-Implemented"
14,468,32,0,"No-learning, Gradual, Not-Implemented"
15,468,32,0,"No-learning, Gradual, Not-Implemented"
16,467,33,0,"No-learning, Gradual, Not-Implemented"
17,467,33,0,"No-learning, Gradual, Not-Implemented"
18,467,33,0,"No-learning, Gradual, Not-Implemented"
19,467,33,0,"No-learning, Gradual, Not-Implemented"
20,467,33,0,"No-learning, Gradual, Not-Implemented"
21,467,33,0,"No-learning, Gradual, Not-Implemented"
22,467,33,0,"No-learning, Gradual, Not-Implemented"
23,467,33,0,"No-learning, Gradual, Not-Implemented"
24,467,33,0,"No-learning, Gradual, Not-Implemented"
25,466,34,0,"No-learning, Gradual, Not-Implemented"
26,466,34,0,"No-learning, Gradual, Not-Implemented"
27,466,34,0,"No-learning, Gradual, Not-Implemented"
28,466,34,0,"No-learning, Gradual, Not-Implemented"
29,466,34,0,"No-learning, Gradual, Not-Implemented"
30,466,34,0,"No-learning, Gradual, Not-Implemented"
31,466,34,0,"No-learning, Gradual, Not-Implemented"
32,466,34,0,"No-learning, Gradual, Not-Implemented"
33,466,34,0,"No-learning, Gradual, Not-Implemented"
34,466,34,0,"No-learning, Gradual, Not-Implemented"
35,466,34,0,"No-learning, Gradual, Not-Implemented"
36,466,34,0,"No-learning, Gradual, Not-Implemented"
37,466,34,0,"No-learning, Gradual, Not-Implemented"
38,466,34,0,"No-learning, Gradual, Not-Implemented"
39,466,34,0,"No-learning, Gradual, Not-Implemented"
40,465,35,0,"No-learning, Gradual, Not-Implemented"
41,465,35,0,"No-learning, Gradual, Not-Implemented"
42,465,35,0,"No-learning, Gradual, Not-Implemented"
43,465,35,0,"No-learning, Gradual, Not-Implemented"
44,465,35,0,"No-learning, Gradual, Not-Implemented"
45,465,35,0,"No-learning, Gradual, Not-Implemented"
46,465,35,0,"No-learning, Gradual, Not-Implemented"
47,465,35,0,"No-learning, Gradual, Not-Implemented"
48,465,35,0,"No-learning, Gradual, Not-Implemented"
49,465,35,0,"No-learning, Gradual, Not-Implemented"
50,465,35,0,"No-learning, Gradual, Not-Implemented"
51,465,35,0,"No-learning, Gradual, Not-Implemented"
52,465,35,0,"No-learning, Gradual, Not-Implemented"
53,465,35,0,"No-learning, Gradual, Not-Implemented"
54,465,35,0,"No-learning, Gradual, Not-Implemented"
55,465,35,0,"No-learning, Gradual, Not-Implemented"
56,465,35,0,"No-learning, Gradual, Not-Implemented"
57,465,35,0,"No-learning, Gradual, Not-Implemented"
58,465,35,0,"No-learning, Gradual, Not-Implemented"
59,465,35,0,"No-learning, Gradual, Not-Implemented"
60,465,35,0,"No-learning, Gradual, Not-Implemented"
61,465,35,0,"No-learning, Gradual, Not-Implemented"
62,465,35,0,"No-learning, Gradual, Not-Implemented"
63,465,35,0,"No-learning, Gradual, Not-Implemented"
64,465,35,0,"No-learning, Gradual, Not-Implemented"
65,465,35,0,"No-learning, Gradual, Not-Implemented"
66,465,35,0,"No-learning, Gradual, Not-Implemented"
67,465,35,0,"No-learning, Gradual, Not-Implemented"
68,465,35,0,"No-learning, Gradual, Not-Implemented"
69,465,35,0,"No-learning, Gradual, Not-Implemented"
70,465,35,0,"No-learning, Gradual, Not-Implemented"
71,465,35,0,"No-learning, Gradual, Not-Implemented"
72,465,35,0,"No-learning, Gradual, Not-Implemented"
73,465,35,0,"No-learning, Gradual, Not-Implemented"
74,465,35,0,"No-learning, Gradual, Not-Implemented"
75,465,35,0,"No-learning, Gradual, Not-Implemented"
76,465,35,0,"No-learning, Gradual, Not-Implemented"
77,465,35,0,"No-learning, Gradual, Not-Implemented"
78,465,35,0,"No-learning, Gradual, Not-Implemented"
79,465,35,0,"No-learning, Gradual, Not-Implemented"
80,465,35,0,"No-learning, Gradual, Not-Implemented"
81,465,35,0,"No-learning, Gradual, Not-Implemented"
82,465,35,0,"No-learning, Gradual, Not-Implemented"
83,465,35,0,"No-learning, Gradual, Not-Implemented"
84,465,35,0,"No-learning, Gradual, Not-Implemented"
85,465,35,0,"No-learning, Gradual, Not-Implemented"
86,465,35,0,"No-learning, Gradual, Not-Implemented"
87,465,35,0,"No-learning, Gradual, Not-Implemented"
88,465,35,0,"No-learning, Gradual, Not-Implemented"
89,465,35,0,"No-learning, Gradual, Not-Implemented"
90,465,35,0,"No-learning, Gradual, Not-Implemented"
91,465,35,0,"No-learning, Gradual, Not-Implemented"
92,465,35,0,"No-learning, Gradual, Not-Implemented"
93,465,35,0,"No-learning, Gradual, Not-Implemented"
94,465,35,0,"No-learning, Gradual, Not-Implemented"
95,465,35,0,"No-learning, Gradual, Not-Implemented"
96,465,35,0,"No-learning, Gradual, Not-Implemented"
97,465,35,0,"No-learning, Gradual, Not-Implemented"
98,465,35,0,"No-learning, Gradual, Not-Implemented"
99,465,35,0,"No-learning, Gradual, Not-Implemented"
100,465,35,0,"No-learning, Gradual, Not-Implemented"
101,465,35,0,"No-learning, Gradual, Not-Implemented"
102,465,35,0,"No-learning, Gradual, Not-Implemented"
103,465,35,0,"No-learning, Gradual, Not-Implemented"
104,465,35,0,"No-learning, Gradual, Not-Implemented"
105,465,35,0,"No-learning, Gradual, Not-Implemented"
106,465,35,0,"No-learning, Gradual, Not-Implemented"
107,465,35,0,"No-learning, Gradual, Not-Implemented"
108,464,36,0,"No-learning, Gradual, Not-Implemented"
1,457,43,0,"No-learning, No-expansion, Implemented"
2,453,47,0,"No-learning, No-expansion, Implemented"
3,451,49,0,"No-learning, No-expansion, Implemented"
4,451,49,0,"No-learning, No-expansion, Implemented"
5,450,50,0,"No-learning, No-expansion, Implemented"
6,450,50,0,"No-learning, No-expansion, Implemented"
7,449,51,0,"No-learning, No-expansion, Implemented"
8,449,51,0,"No-learning, No-expansion, Implemented"
9,449,51,0,"No-learning, No-expansion, Implemented"
10,449,51,0,"No-learning, No-expansion, Implemented"
11,449,51,0,"No-learning, No-expansion, Implemented"
12,448,52,0,"No-learning, No-expansion, Implemented"
13,448,52,0,"No-learning, No-expansion, Implemented"
14,448,52,0,"No-learning, No-expansion, Implemented"
15,448,52,0,"No-learning, No-expansion, Implemented"
16,448,52,0,"No-learning, No-expansion, Implemented"
17,448,52,0,"No-learning, No-expansion, Implemented"
18,448,52,0,"No-learning, No-expansion, Implemented"
19,448,52,0,"No-learning, No-expansion, Implemented"
20,448,52,0,"No-learning, No-expansion, Implemented"
21,448,52,0,"No-learning, No-expansion, Implemented"
22,447,53,0,"No-learning, No-expansion, Implemented"
23,447,53,0,"No-learning, No-expansion, Implemented"
24,447,53,0,"No-learning, No-expansion, Implemented"
25,441,54,5,"No-learning, No-expansion, Implemented"
26,441,54,5,"No-learning, No-expansion, Implemented"
27,441,54,5,"No-learning, No-expansion, Implemented"
28,441,54,5,"No-learning, No-expansion, Implemented"
29,441,54,5,"No-learning, No-expansion, Implemented"
30,440,55,5,"No-learning, No-expansion, Implemented"
31,440,55,5,"No-learning, No-expansion, Implemented"
32,440,55,5,"No-learning, No-expansion, Implemented"
33,440,55,5,"No-learning, No-expansion, Implemented"
34,440,55,5,"No-learning, No-expansion, Implemented"
35,440,55,5,"No-learning, No-expansion, Implemented"
36,440,55,5,"No-learning, No-expansion, Implemented"
37,440,55,5,"No-learning, No-expansion, Implemented"
38,440,55,5,"No-learning, No-expansion, Implemented"
39,440,55,5,"No-learning, No-expansion, Implemented"
40,440,55,5,"No-learning, No-expansion, Implemented"
41,440,55,5,"No-learning, No-expansion, Implemented"
42,440,55,5,"No-learning, No-expansion, Implemented"
43,440,55,5,"No-learning, No-expansion, Implemented"
44,440,55,5,"No-learning, No-expansion, Implemented"
45,440,55,5,"No-learning, No-expansion, Implemented"
46,440,55,5,"No-learning, No-expansion, Implemented"
47,440,55,5,"No-learning, No-expansion, Implemented"
48,439,56,5,"No-learning, No-expansion, Implemented"
49,439,56,5,"No-learning, No-expansion, Implemented"
50,439,56,5,"No-learning, No-expansion, Implemented"
51,439,56,5,"No-learning, No-expansion, Implemented"
52,439,56,5,"No-learning, No-expansion, Implemented"
53,439,56,5,"No-learning, No-expansion, Implemented"
54,439,56,5,"No-learning, No-expansion, Implemented"
55,439,56,5,"No-learning, No-expansion, Implemented"
56,439,56,5,"No-learning, No-expansion, Implemented"
57,439,56,5,"No-learning, No-expansion, Implemented"
58,439,56,5,"No-learning, No-expansion, Implemented"
59,439,56,5,"No-learning, No-expansion, Implemented"
60,439,56,5,"No-learning, No-expansion, Implemented"
61,438,57,5,"No-learning, No-expansion, Implemented"
62,438,57,5,"No-learning, No-expansion, Implemented"
63,438,57,5,"No-learning, No-expansion, Implemented"
64,438,57,5,"No-learning, No-expansion, Implemented"
65,438,57,5,"No-learning, No-expansion, Implemented"
66,438,57,5,"No-learning, No-expansion, Implemented"
67,438,57,5,"No-learning, No-expansion, Implemented"
68,438,57,5,"No-learning, No-expansion, Implemented"
69,438,57,5,"No-learning, No-expansion, Implemented"
70,438,57,5,"No-learning, No-expansion, Implemented"
71,438,57,5,"No-learning, No-expansion, Implemented"
72,438,57,5,"No-learning, No-expansion, Implemented"
73,438,57,5,"No-learning, No-expansion, Implemented"
74,438,57,5,"No-learning, No-expansion, Implemented"
75,438,57,5,"No-learning, No-expansion, Implemented"
76,438,57,5,"No-learning, No-expansion, Implemented"
77,438,57,5,"No-learning, No-expansion, Implemented"
78,438,57,5,"No-learning, No-expansion, Implemented"
79,438,57,5,"No-learning, No-expansion, Implemented"
80,438,57,5,"No-learning, No-expansion, Implemented"
81,438,57,5,"No-learning, No-expansion, Implemented"
82,438,57,5,"No-learning, No-expansion, Implemented"
83,438,57,5,"No-learning, No-expansion, Implemented"
84,438,57,5,"No-learning, No-expansion, Implemented"
85,437,58,5,"No-learning, No-expansion, Implemented"
86,437,58,5,"No-learning, No-expansion, Implemented"
87,437,58,5,"No-learning, No-expansion, Implemented"
88,437,58,5,"No-learning, No-expansion, Implemented"
89,437,58,5,"No-learning, No-expansion, Implemented"
90,437,58,5,"No-learning, No-expansion, Implemented"
91,437,58,5,"No-learning, No-expansion, Implemented"
92,437,58,5,"No-learning, No-expansion, Implemented"
93,437,58,5,"No-learning, No-expansion, Implemented"
94,437,58,5,"No-learning, No-expansion, Implemented"
95,437,58,5,"No-learning, No-expansion, Implemented"
96,437,58,5,"No-learning, No-expansion, Implemented"
97,437,58,5,"No-learning, No-expansion, Implemented"
98,437,58,5,"No-learning, No-expansion, Implemented"
99,437,58,5,"No-learning, No-expansion, Implemented"
100,437,58,5,"No-learning, No-expansion, Implemented"
101,437,58,5,"No-learning, No-expansion, Implemented"
102,437,58,5,"No-learning, No-expansion, Implemented"
103,437,58,5,"No-learning, No-expansion, Implemented"
104,437,58,5,"No-learning, No-expansion, Implemented"
105,437,58,5,"No-learning, No-expansion, Implemented"
106,437,58,5,"No-learning, No-expansion, Implemented"
107,437,58,5,"No-learning, No-expansion, Implemented"
108,437,58,5,"No-learning, No-expansion, Implemented"
1,457,43,0,"No-learning, No-expansion, Implemented"
2,452,48,0,"No-learning, No-expansion, Implemented"
3,450,50,0,"No-learning, No-expansion, Implemented"
4,447,53,0,"No-learning, No-expansion, Implemented"
5,446,54,0,"No-learning, No-expansion, Implemented"
6,446,54,0,"No-learning, No-expansion, Implemented"
7,446,54,0,"No-learning, No-expansion, Implemented"
8,445,55,0,"No-learning, No-expansion, Implemented"
9,440,60,0,"No-learning, No-expansion, Implemented"
10,440,60,0,"No-learning, No-expansion, Implemented"
11,439,61,0,"No-learning, No-expansion, Implemented"
12,438,62,0,"No-learning, No-expansion, Implemented"
13,438,62,0,"No-learning, No-expansion, Implemented"
14,438,62,0,"No-learning, No-expansion, Implemented"
15,438,62,0,"No-learning, No-expansion, Implemented"
16,438,62,0,"No-learning, No-expansion, Implemented"
17,438,62,0,"No-learning, No-expansion, Implemented"
18,438,62,0,"No-learning, No-expansion, Implemented"
19,438,62,0,"No-learning, No-expansion, Implemented"
20,438,62,0,"No-learning, No-expansion, Implemented"
21,437,63,0,"No-learning, No-expansion, Implemented"
22,436,64,0,"No-learning, No-expansion, Implemented"
23,436,64,0,"No-learning, No-expansion, Implemented"
24,434,66,0,"No-learning, No-expansion, Implemented"
25,428,65,7,"No-learning, No-expansion, Implemented"
26,428,65,7,"No-learning, No-expansion, Implemented"
27,428,65,7,"No-learning, No-expansion, Implemented"
28,428,65,7,"No-learning, No-expansion, Implemented"
29,428,65,7,"No-learning, No-expansion, Implemented"
30,428,65,7,"No-learning, No-expansion, Implemented"
31,427,66,7,"No-learning, No-expansion, Implemented"
32,427,66,7,"No-learning, No-expansion, Implemented"
33,427,66,7,"No-learning, No-expansion, Implemented"
34,427,66,7,"No-learning, No-expansion, Implemented"
35,427,66,7,"No-learning, No-expansion, Implemented"
36,427,66,7,"No-learning, No-expansion, Implemented"
37,427,66,7,"No-learning, No-expansion, Implemented"
38,427,66,7,"No-learning, No-expansion, Implemented"
39,427,66,7,"No-learning, No-expansion, Implemented"
40,427,66,7,"No-learning, No-expansion, Implemented"
41,427,66,7,"No-learning, No-expansion, Implemented"
42,427,66,7,"No-learning, No-expansion, Implemented"
43,427,66,7,"No-learning, No-expansion, Implemented"
44,426,67,7,"No-learning, No-expansion, Implemented"
45,426,67,7,"No-learning, No-expansion, Implemented"
46,426,67,7,"No-learning, No-expansion, Implemented"
47,426,67,7,"No-learning, No-expansion, Implemented"
48,426,67,7,"No-learning, No-expansion, Implemented"
49,426,67,7,"No-learning, No-expansion, Implemented"
50,426,67,7,"No-learning, No-expansion, Implemented"
51,426,67,7,"No-learning, No-expansion, Implemented"
52,426,67,7,"No-learning, No-expansion, Implemented"
53,426,67,7,"No-learning, No-expansion, Implemented"
54,426,67,7,"No-learning, No-expansion, Implemented"
55,426,67,7,"No-learning, No-expansion, Implemented"
56,426,67,7,"No-learning, No-expansion, Implemented"
57,426,67,7,"No-learning, No-expansion, Implemented"
58,426,67,7,"No-learning, No-expansion, Implemented"
59,426,67,7,"No-learning, No-expansion, Implemented"
60,426,67,7,"No-learning, No-expansion, Implemented"
61,426,67,7,"No-learning, No-expansion, Implemented"
62,426,67,7,"No-learning, No-expansion, Implemented"
63,426,67,7,"No-learning, No-expansion, Implemented"
64,426,67,7,"No-learning, No-expansion, Implemented"
65,426,67,7,"No-learning, No-expansion, Implemented"
66,426,67,7,"No-learning, No-expansion, Implemented"
67,426,67,7,"No-learning, No-expansion, Implemented"
68,426,67,7,"No-learning, No-expansion, Implemented"
69,426,67,7,"No-learning, No-expansion, Implemented"
70,426,67,7,"No-learning, No-expansion, Implemented"
71,426,67,7,"No-learning, No-expansion, Implemented"
72,426,67,7,"No-learning, No-expansion, Implemented"
73,426,67,7,"No-learning, No-expansion, Implemented"
74,426,67,7,"No-learning, No-expansion, Implemented"
75,426,67,7,"No-learning, No-expansion, Implemented"
76,426,67,7,"No-learning, No-expansion, Implemented"
77,426,67,7,"No-learning, No-expansion, Implemented"
78,426,67,7,"No-learning, No-expansion, Implemented"
79,426,67,7,"No-learning, No-expansion, Implemented"
80,426,67,7,"No-learning, No-expansion, Implemented"
81,426,67,7,"No-learning, No-expansion, Implemented"
82,426,67,7,"No-learning, No-expansion, Implemented"
83,426,67,7,"No-learning, No-expansion, Implemented"
84,425,68,7,"No-learning, No-expansion, Implemented"
85,425,68,7,"No-learning, No-expansion, Implemented"
86,425,68,7,"No-learning, No-expansion, Implemented"
87,425,68,7,"No-learning, No-expansion, Implemented"
88,425,68,7,"No-learning, No-expansion, Implemented"
89,425,68,7,"No-learning, No-expansion, Implemented"
90,425,68,7,"No-learning, No-expansion, Implemented"
91,425,68,7,"No-learning, No-expansion, Implemented"
92,425,68,7,"No-learning, No-expansion, Implemented"
93,425,68,7,"No-learning, No-expansion, Implemented"
94,425,68,7,"No-learning, No-expansion, Implemented"
